mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,30,100,0.493725,0.027
